1515972493,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972493,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972494,s1,250.00,2994.00,3244.00,2994,250,3.00,17.00,20.00,17,3,0.00,0.00,0,0
1515972494,eth0,456.00,735.00,1191.00,735,456,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1515972494,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972494,s2,90.00,3154.00,3244.00,3154,90,1.00,19.00,20.00,19,1,0.00,0.00,0,0
1515972494,s1-eth2,148711.00,6040736.00,6189447.00,6040736,148711,2000.00,4004.00,6004.00,4004,2000,0.00,0.00,0,0
1515972494,s1-eth1,6041807.00,147498.00,6189305.00,147498,6041807,4012.00,1993.00,6005.00,1993,4012,0.00,0.00,0,0
1515972494,s3,250.00,3246.00,3496.00,3246,250,3.00,17.00,20.00,17,3,0.00,0.00,0,0
1515972494,s2-eth2,150342.00,6038169.00,6188511.00,6038169,150342,2005.00,3998.00,6003.00,3998,2005,0.00,0.00,0,0
1515972494,s2-eth1,6040736.00,148711.00,6189447.00,148711,6040736,4004.00,2000.00,6004.00,2000,4004,0.00,0.00,0,0
1515972494,lo,18297.00,18297.00,36594.00,18297,18297,175.00,175.00,350.00,175,175,0.00,0.00,0,0
1515972494,s3-eth2,152639.00,6042464.00,6195103.00,6042464,152639,2018.00,3992.00,6010.00,3992,2018,0.00,0.00,0,0
1515972494,s3-eth1,6038169.00,150342.00,6188511.00,150342,6038169,3998.00,2005.00,6003.00,2005,3998,0.00,0.00,0,0
1515972494,total,18591748.00,18596346.00,37188092.00,18596346,18591747,18225.00,18226.00,36451.00,18226,18225,0.00,0.00,0,0
1515972495,s1,0.00,996.00,996.00,996,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1515972495,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1515972495,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972495,s2,0.00,996.00,996.00,996,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1515972495,s1-eth2,152101.00,6206882.00,6358983.00,6206882,152101,2052.00,4102.00,6154.00,4102,2052,0.00,0.00,0,0
1515972495,s1-eth1,6207551.00,151700.00,6359251.00,151700,6207551,4104.00,2050.00,6154.00,2050,4104,0.00,0.00,0,0
1515972495,s3,0.00,654.00,654.00,654,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1515972495,s2-eth2,152428.00,6209583.00,6362011.00,6209583,152428,2053.00,4103.00,6156.00,4103,2053,0.00,0.00,0,0
1515972495,s2-eth1,6206882.00,152101.00,6358983.00,152101,6206882,4102.00,2052.00,6154.00,2052,4102,0.00,0.00,0,0
1515972495,lo,3053.00,3053.00,6106.00,3053,3053,30.00,30.00,60.00,30,30,0.00,0.00,0,0
1515972495,s3-eth2,152975.00,6208914.00,6361889.00,6208914,152975,2055.00,4101.00,6156.00,4101,2055,0.00,0.00,0,0
1515972495,s3-eth1,6209583.00,152428.00,6362011.00,152428,6209583,4103.00,2053.00,6156.00,2053,4103,0.00,0.00,0,0
1515972495,total,19084724.00,19087552.00,38172276.00,19087552,19084725,18501.00,18501.00,37002.00,18501,18501,0.00,0.00,0,0
1515972496,s1,0.00,481.00,481.00,481,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1515972496,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1515972496,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1515972496,s2,0.00,481.00,481.00,481,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1515972496,s1-eth2,148818.00,6077677.00,6226495.00,6077677,148818,2008.00,4017.00,6025.00,4017,2008,0.00,0.00,0,0
1515972496,s1-eth1,6079565.00,148592.00,6228157.00,148592,6079565,4020.00,2008.00,6028.00,2008,4020,0.00,0.00,0,0
1515972496,s3,0.00,748.00,748.00,748,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1515972496,s2-eth2,149266.00,6072761.00,6222027.00,6072761,149266,2011.00,4012.00,6023.00,4012,2011,0.00,0.00,0,0
1515972496,s2-eth1,6077677.00,148818.00,6226495.00,148818,6077677,4017.00,2008.00,6025.00,2008,4017,0.00,0.00,0,0
1515972496,lo,3134.00,3134.00,6268.00,3134,3134,30.00,30.00,60.00,30,30,0.00,0.00,0,0
1515972496,s3-eth2,149741.00,6068112.00,6217853.00,6068112,149741,2014.00,4008.00,6022.00,4008,2014,0.00,0.00,0,0
1515972496,s3-eth1,6072761.00,149266.00,6222027.00,149266,6072761,4012.00,2011.00,6023.00,2011,4012,0.00,0.00,0,0
1515972496,total,18681022.00,18670130.00,37351152.00,18670130,18681022,18113.00,18105.00,36218.00,18105,18113,0.00,0.00,0,0
1515972497,s1,0.00,1271.00,1271.00,1271,0,0.00,8.00,8.00,8,0,0.00,0.00,0,0
